t,equity,drawdown
654,1.1315697399786728,-0.0016298581126060752
655,1.1297153116003003,-0.003265997590205405
656,1.125229585987881,-0.0072236984352486155
657,1.1236000163283058,-0.008661447815393908
658,1.125348762190805,-0.007118550728996698
659,1.1245468195269182,-0.007826094933161554
660,1.1258420895895391,-0.00668329399874823
661,1.128184549344353,-0.004616570406596465
662,1.1282000610312541,-0.004602884634959725
663,1.1303310716029213,-0.0027227200709629695
664,1.129472176338354,-0.0034805128581478773
665,1.1334268755301515,-8.824052599720744e-13
666,1.131629319384405,-0.0015859480532471881
667,1.1383563761915376,-8.785194793858864e-13
668,1.1384483933780196,-8.785194793858864e-13
669,1.1360319665700789,-0.00212256156975954
670,1.145163889928111,-8.733014311701481e-13
671,1.1444860710628884,-0.0005918968212179632
672,1.1512073140773704,-8.68749516769185e-13
673,1.1508985760218546,-0.00026818632295000366
674,1.146238265991185,-0.004316379879121701
675,1.1456323714508907,-0.004842692153969708
676,1.1421372552357962,-0.007878736289853694
677,1.1407444169578593,-0.009088629817199823
678,1.14208673463806,-0.007922621172375188
679,1.1400128100926914,-0.009724142514366485
680,1.139365858278871,-0.010286119324197873
681,1.138196357042079,-0.01130201040001888
682,1.1354465614084457,-0.013690629374208396
683,1.1358142169614562,-0.01337126417515655
684,1.1348518333676452,-0.014207241832735584
685,1.129408604761883,-0.018935520170786146
686,1.1321240029183732,-0.016576780677661773
687,1.1317988826465666,-0.016859197465525
688,1.1368299584520531,-0.012488937005953216
689,1.1353843944943651,-0.013744630867527863
690,1.1446201298442231,-0.005721979137546462
691,1.149667106191295,-0.0013379066205017054
692,1.1491869388310687,-0.0017550055690179756
693,1.1507501599157073,-0.00039710845915641446
694,1.1458505182448444,-0.004653198227649091
695,1.1527790380913703,-8.675282714420973e-13
696,1.152519085373062,-0.00022550090756201513
697,1.1500156015814553,-0.0023971953163617332
698,1.1502253626095644,-0.0022152341415158094
699,1.151419443278104,-0.0011794062602979993
700,1.1499258120114333,-0.0024750849786951967
701,1.1551720411394637,-8.657519146026971e-13
702,1.1534049909685806,-0.0015296857168899392
703,1.1515989461958998,-0.0030931279647631316
704,1.152461853099072,-0.002346133688204688
705,1.1510759698231934,-0.003545853925988829
706,1.1518621210705147,-0.002865304865482532
707,1.1511381895814519,-0.0034919920283297268
708,1.1515018488409559,-0.003177182418546476
709,1.1526788659468437,-0.002158271759381103
710,1.1518573675840553,-0.0028694198252374736
711,1.1550693393466929,-8.890605910916172e-05
712,1.1553263030210685,-8.656408923002346e-13
713,1.1546120650898686,-0.0006182131665588564
714,1.152380116497111,-0.002550090409307759
715,1.1524079629577924,-0.0025259877288715815
716,1.1494121917752866,-0.005118996452614266
717,1.146490624646494,-0.007647777387619792
718,1.1483364129330191,-0.006050143644064532
719,1.147664909250257,-0.006631367910322039
720,1.1470530248068387,-0.007160988366307408
721,1.148241896998268,-0.006131952510099903
722,1.1481312919012863,-0.00622768745242086
723,1.1522332084175768,-0.0026772476281384794
724,1.152239949444343,-0.0026714128897199485
725,1.156068054911693,-8.65085780787922e-13
726,1.1542852757935238,-0.001542105684516959
727,1.1540702495614377,-0.0017281035859142424
728,1.1547292331472288,-0.0011580821386553142
729,1.1543121246258108,-0.0015188814182872656
730,1.1543202160447579,-0.0015118823329715037
731,1.1537181726674948,-0.002032650444074302
732,1.1537458375970495,-0.002008720252908436
733,1.1548949033060782,-0.0010147772889577134
734,1.1530063103022858,-0.002648412087330354
735,1.1554500108762271,-0.0005346086969877373
736,1.1555624657433452,-0.0004373351267682457
737,1.156034862564955,-2.8711413309179257e-05
738,1.1561270138932118,-8.65085780787922e-13
739,1.1603176554505121,-8.61866134016509e-13
740,1.1585248284816803,-0.0015451173748919356
741,1.1671439593208452,-8.568701304056958e-13
742,1.1660127601432237,-0.0009692027873570153
743,1.1659658079293602,-0.001009431084379453
744,1.165313797844203,-0.0015680683286968256
745,1.1630031588080545,-0.0035478061474069067
746,1.1604812283153128,-0.0057085768669049575
747,1.1578913183588393,-0.007927591869971384
748,1.1590863960516757,-0.006903658461164808
749,1.1598203256474124,-0.006274833207968844
750,1.1603601808916686,-0.005812289371842638
751,1.1595269248093154,-0.006526216797588247
752,1.1593384717886648,-0.0066876819014818345
753,1.1621506102008818,-0.0042782632605705695
754,1.1615015952550385,-0.004834334292476927
755,1.160232757171018,-0.005921465039190998
756,1.1608588148890044,-0.005385063584181005
757,1.1610993861143213,-0.005178944001934638
758,1.162247912981413,-0.004194894983886255
759,1.162630022684649,-0.0038675063184313574
760,1.1623383334823416,-0.004117423391623354
761,1.161865626904246,-0.004522434765173444
762,1.161208606928458,-0.005085364445390317
763,1.162459055044568,-0.00401399008225134
764,1.1609762596679771,-0.0052844377975891366
765,1.1588846809042215,-0.0070764864536700944
766,1.1583333219540406,-0.0075488865768744695
767,1.1571459040198269,-0.008566257163193258
768,1.157377527475058,-0.008367803961785492
769,1.1587817624102512,-0.007164666230593197
770,1.15818923650021,-0.007672337889525149
771,1.1604080348642627,-0.005771288454850532
772,1.1636431589667773,-0.002999458916021047
773,1.161622570642842,-0.004730683507295441
774,1.162308523280086,-0.004142964544467054
775,1.161097801938685,-0.005180301311479507
776,1.1611654723340847,-0.0051223218352896005
777,1.1594873433003718,-0.006560129931120318
778,1.1625591156575714,-0.003928258915839256
779,1.1611609425215943,-0.005126202943917413
780,1.161053068480019,-0.005218628596051933
781,1.1629605601352884,-0.0035843043637802108
782,1.1626203401957569,-0.00387580220071293
783,1.1631500391499368,-0.0034219601960919777
784,1.164066880342947,-0.002636417688085535
785,1.1648429784894287,-0.0019714627437676935
786,1.166679044081225,-0.00039833581530979156
787,1.163554446041352,-0.00307546747067855
788,1.1665284010502734,-0.0005274056097840374
789,1.1661901475791872,-0.0008172185916228702
790,1.1666221980293214,-0.0004470410769439326
791,1.1657581378301203,-0.0011873612339391437
792,1.1671003085280371,-3.7399665619219924e-05
793,1.1700618733182193,-8.54760706658908e-13
794,1.170174976380857,-8.546496843564455e-13
